,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,journalist_follower_count
2864876597,chashenrynews,"Henry, Chas",WNEW / CBS DC,Managing Editor,M,275,404,376,Fri Nov 07 01:01:41 +0000 2014,False,False,2.0,0.0,1.0,127.0,130.0,19
245484736,alanacbs,"Anyse, Alana",CBS News,Special Events and White House Producer,F,139,251,121,Mon Jan 31 20:13:40 +0000 2011,False,False,4.0,0.0,1.0,3.0,8.0,19
4076390957,pms_peyton,"Sturges, Peyton Mackay",Bloomberg BNA,Health Law Reporter,M,106,46,149,Fri Oct 30 16:32:17 +0000 2015,False,False,3.0,1.0,0.0,0.0,4.0,19
185349940,imolinarescnn,"Molinares-Hess, Ione Indira",CNN,"Washington Correspondent, CNN en Español",F,45943,403,5434,Tue Aug 31 19:47:50 +0000 2010,True,False,28.0,0.0,30.0,13.0,71.0,18
24405752,GregMilamSky,"Milam, Greg",Sky News,Correspondent,M,5461,257,3177,Sat Mar 14 18:14:05 +0000 2009,True,False,2.0,0.0,0.0,8.0,10.0,18
491421325,AixaHearstTV,"Diaz, Aixa",Hearst Television Inc.,Washington Bureau Correspondent,F,2871,309,1730,Mon Feb 13 16:25:39 +0000 2012,True,False,5.0,0.0,1.0,3.0,9.0,18
339177761,lmarkoe,"Markoe, Lauren",Religion News Service,National Reporter,F,2186,1280,2697,Wed Jul 20 18:09:52 +0000 2011,False,False,73.0,0.0,1.0,9.0,83.0,18
567865993,MarkWeinerDC,"Weiner, Mark",Syracuse Post-Standard,Washington Correspondent,M,1664,1113,2629,Tue May 01 04:51:03 +0000 2012,False,False,57.0,0.0,2.0,0.0,59.0,18
1857967946,SchoolLawBlog,"Walsh, Mark",Education Week,Supreme Court Reporter,M,1417,10,316,Thu Sep 12 17:05:09 +0000 2013,False,False,10.0,0.0,0.0,0.0,10.0,18
20797842,Sarah_K_Brooks,"Brooks-Grady, Sarah",Time Warner Cable,DC Bureau Chief,F,1244,1504,3678,Fri Feb 13 19:27:14 +0000 2009,False,False,58.0,14.0,1.0,28.0,101.0,18
21331143,robertoharrow,"O’Harrow, Robert",Washington Post,Reporter,M,1008,51,179,Thu Feb 19 19:38:37 +0000 2009,False,False,6.0,2.0,1.0,8.0,17.0,18
1113035743,RandallPinkston,"Pinkston, Randall",,Freelance Reporter,M,891,1075,2002,Wed Jan 23 00:42:07 +0000 2013,True,False,32.0,0.0,1.0,6.0,39.0,18
477434418,bill_lucia,"Lucia, William",Government Executive,"Reporter, Route Fifty",M,883,1756,2277,Sun Jan 29 05:46:26 +0000 2012,False,False,23.0,5.0,5.0,72.0,105.0,18
15372845,WRatliffAP,"Ratliff, Walter",AP–Broadcast,"Content Manager & Editor, National Religion Beat",M,845,1310,1126,Thu Jul 10 01:55:53 +0000 2008,False,False,0.0,0.0,0.0,1.0,1.0,18
1685886054,NPRGreg,"Dixon, Greg",National Public Radio,Producer,M,798,322,464,Tue Aug 20 14:23:18 +0000 2013,False,False,4.0,1.0,7.0,30.0,42.0,18
148450829,DMorganReuters,"Morgan, David",Thomson Reuters,Correspondent,M,731,302,1369,Wed May 26 18:46:20 +0000 2010,False,False,4.0,0.0,0.0,0.0,4.0,18
16817311,StevenASpringer,"Springer, Steven",Voice of America,Editor and News Standards and Best Practices,M,602,821,6422,Fri Oct 17 00:50:43 +0000 2008,False,False,18.0,2.0,2.0,14.0,36.0,18
280490386,ArashArabasadi,"Arabasadi, Arash",Voice of America,Journalist,M,571,320,2604,Mon Apr 11 12:39:15 +0000 2011,False,False,5.0,6.0,65.0,10.0,86.0,18
18834692,becca_milfeld,"Milfeld, Becca",Agence France-Presse,English Desk Editor and Journalist,F,483,993,1484,Sat Jan 10 13:58:43 +0000 2009,False,False,3.0,14.0,0.0,7.0,24.0,18
958323990,km_peters,"Peters, Katherine M.",Government Executive,Deputy Editor,F,478,237,544,Mon Nov 19 19:48:06 +0000 2012,False,False,20.0,15.0,0.0,28.0,63.0,18
205065944,pcooney55,"Cooney, Peter",Thomson Reuters,Editor,M,473,1807,6072,Wed Oct 20 02:30:22 +0000 2010,False,False,440.0,0.0,0.0,0.0,440.0,18
58208587,MatthewHilk,"Hilk, Matthew",CNN,"Supervising Producer, The Lead with Jake Tapper",M,462,1709,446,Sun Jul 19 14:38:01 +0000 2009,False,False,0.0,0.0,3.0,17.0,20.0,18
18319544,Michael_Ollove,"Ollove, Michael",Stateline.org,Senior Health Policy Reporter,M,427,190,857,Mon Dec 22 22:41:00 +0000 2008,False,False,31.0,0.0,0.0,1.0,32.0,18
282221898,AmandaReportsDC,"Sansone, Amanda",CNN,Producer,F,302,864,722,Thu Apr 14 19:58:33 +0000 2011,False,False,1.0,0.0,2.0,2.0,5.0,18
128663336,dmatmorrison,"Morrison, Matthew",BBC,Producer,M,271,186,299,Thu Apr 01 20:30:38 +0000 2010,False,False,9.0,1.0,0.0,6.0,16.0,18
402155622,AnneRenaut,"Renaut, Anne",Agence France-Presse,Washington Reporter,F,8183,1420,6143,Mon Oct 31 16:49:17 +0000 2011,True,False,50.0,31.0,3.0,37.0,121.0,17
17056770,KatherineLewis,"Lewis, Katherine",,Freelance Reporter,F,4341,2176,4311,Thu Oct 30 01:02:53 +0000 2008,True,False,17.0,3.0,1.0,0.0,21.0,17
707432388,becksup,"Supiano, Beckie",Chronicle of Higher Education,College Affordability Reporter,F,3913,1073,2616,Fri Jul 20 16:36:19 +0000 2012,True,False,4.0,1.0,0.0,3.0,8.0,17
19414637,zuleqa,"Husain, Zuleqa",Aljazeera English,Associate Producer,F,3604,2963,8685,Fri Jan 23 21:19:34 +0000 2009,False,False,89.0,10.0,5.0,119.0,223.0,17
123878155,LianaLoewus,"Heitin, Liana",Education Week,Reporter,F,2975,719,2653,Wed Mar 17 13:59:53 +0000 2010,False,False,49.0,1.0,3.0,33.0,86.0,17
14489465,tongscott,"Tong, Scott",Marketplace Radio,Reporter,M,2140,1785,956,Wed Apr 23 08:26:27 +0000 2008,False,False,0.0,0.0,1.0,11.0,12.0,17
50452463,mcauseyWFED,"Causey, Mike",Federal News Radio 1500 AM,Senior Correspondent & Radio Host,M,1913,32,2472,Wed Jun 24 21:48:25 +0000 2009,False,False,2.0,0.0,0.0,1.0,3.0,17
32985112,ClaudiaUceda,"Uceda, Claudia",Univision,Correspondent,F,1362,603,3103,Sat Apr 18 19:33:19 +0000 2009,False,False,19.0,62.0,4.0,95.0,180.0,17
83200882,JournalistNikki,"Raz, Nicole",WMAL Radio,Formerly: News Reporter,F,1291,2100,2297,Sat Oct 17 19:20:39 +0000 2009,False,False,215.0,0.0,3.0,16.0,234.0,17
21921150,chanceseales,"Seales, Chance",Nexstar Media Group,National Correspondent,M,1281,548,7802,Wed Feb 25 21:24:29 +0000 2009,False,False,118.0,133.0,13.0,381.0,645.0,17
237853203,jserbuWFED,"Serbu, Jared",Federal News Radio 1500 AM,Deputy Editor & DoD Reporter,M,930,378,482,Thu Jan 13 19:56:35 +0000 2011,False,False,10.0,0.0,4.0,14.0,28.0,17
81432456,lizscheltens,"Scheltens, Elizabeth",Vox,Video Editor,F,928,410,1900,Sat Oct 10 20:14:37 +0000 2009,False,False,3.0,1.0,2.0,3.0,9.0,17
1973358372,JuddBerger,"Berger, Judson",Fox News,"Senior Politics Editor, FoxNews.com",M,860,210,601,Sun Oct 20 01:12:46 +0000 2013,True,False,17.0,12.0,4.0,15.0,48.0,17
16798126,danielryntjes,"Ryntjes, Daniel",Feature Story News,Business News Editor & Correspondent,M,824,739,3146,Thu Oct 16 00:47:32 +0000 2008,False,False,44.0,19.0,18.0,65.0,146.0,17
184918279,kellanhowell,"Howell, Kellan",Circa,Congressional Correspondent,M,767,1003,4794,Mon Aug 30 20:19:30 +0000 2010,False,False,143.0,26.0,5.0,107.0,281.0,17
301544014,davejohndc,"Johnson, David A.",Time Magazine,Data Journalist,M,664,955,1276,Thu May 19 17:05:20 +0000 2011,False,False,2.0,0.0,2.0,5.0,9.0,17
19710414,john_bevir,"Bevir, John",Feature Story News,Head of FSN Live,M,628,655,3145,Thu Jan 29 13:28:19 +0000 2009,False,False,9.0,1.0,39.0,1.0,50.0,17
338472722,DC_mcaleese,"McAleese, Kevin",Feature Story News,Reporter,M,479,1100,1851,Tue Jul 19 16:48:29 +0000 2011,False,False,8.0,7.0,3.0,68.0,86.0,17
92567483,SteveNannes,"Nannes, Steven",CNN,"Senior Producer, CNN Newsource",M,369,770,282,Wed Nov 25 17:17:48 +0000 2009,False,False,1.0,0.0,1.0,0.0,2.0,17
24168646,mmasecchia,"Masecchia, Mark",WTTG–Fox Television,Photojournalist,M,360,909,1151,Fri Mar 13 13:19:20 +0000 2009,False,False,0.0,1.0,4.0,1.0,6.0,17
351077088,Kimja91,"Shaffir, Kim",CBS News,Producer & Editor,F,333,610,1574,Mon Aug 08 19:12:53 +0000 2011,False,False,0.0,0.0,0.0,1.0,1.0,17
119513399,holland015,"Holland, William",S&P Global Market Intelligence,Senior Reporter for Gas News,M,330,101,345,Wed Mar 03 21:53:48 +0000 2010,False,False,14.0,12.0,23.0,6.0,55.0,17
57147675,nottoolatemom,"Lytle, Tamara",,Freelance Reporter,F,312,488,229,Wed Jul 15 21:47:38 +0000 2009,False,False,7.0,0.0,0.0,0.0,7.0,17
448566152,juliaboccagno,"Boccagno, Julia",Circa,Reporter,F,305,1142,496,Wed Dec 28 04:17:56 +0000 2011,False,False,19.0,11.0,3.0,19.0,52.0,17
17138140,dparn22,"Parnass, Danielle",Bloomberg Government,Analyst,F,279,453,194,Mon Nov 03 19:49:34 +0000 2008,False,False,1.0,0.0,1.0,1.0,3.0,17
2561575580,JBergal,"Bergal, Jenni",Stateline.org,Reporter and Investigative Journalist,F,202,33,800,Wed Jun 11 15:40:27 +0000 2014,False,False,35.0,0.0,0.0,2.0,37.0,17
2837760161,natalielylo,"Lylo, Natalie",CNN,Associate Producer,F,132,399,434,Mon Oct 20 00:44:42 +0000 2014,False,False,2.0,2.0,0.0,18.0,22.0,17
77630385,TheRealJFOD,"O’Donnell, John",RTTV America,Political Correspondent,M,7700,1991,4009,Sun Sep 27 01:49:43 +0000 2009,True,False,116.0,9.0,114.0,163.0,402.0,16
53709616,EdwinPitti,"Pitti, Edwin",WFDC–TV Univision,White House Correspondent for Univision Local Affiliates,M,5229,1656,15023,Sat Jul 04 16:54:54 +0000 2009,True,False,76.0,8.0,15.0,47.0,146.0,16
117932428,Sara_Reardon,"Reardon, Sara N.",Nature,Biomedical Research & Policy Reporter,F,3029,812,2061,Sat Feb 27 02:42:02 +0000 2010,True,False,21.0,13.0,23.0,25.0,82.0,16
34394460,DougLuzader,"Luzader, Doug",Fox News,Reporter,M,2027,234,1552,Wed Apr 22 20:53:53 +0000 2009,True,False,12.0,2.0,4.0,6.0,24.0,16
15754348,emlybelz,"Belz, Emily C.",World Magazine,Reporter,F,1945,585,7401,Wed Aug 06 20:00:34 +0000 2008,False,False,45.0,14.0,64.0,28.0,151.0,16
363048803,ARiquier,"Riquier, Andrea",MarketWatch,Housing Reporter,F,1810,721,10506,Sat Aug 27 12:56:46 +0000 2011,True,False,133.0,82.0,107.0,67.0,389.0,16
112890747,Mctaguej,"McTague, James",,Freelance Reporter,M,1376,732,34236,Wed Feb 10 01:32:54 +0000 2010,False,False,392.0,0.0,99.0,83.0,574.0,16
487791792,drsuperville,"Superville, Denisa",Education Week,Reporter,F,1149,1294,4621,Thu Feb 09 19:01:50 +0000 2012,False,False,71.0,2.0,4.0,112.0,189.0,16
70814224,jkeene1957,"Keene, Jeffrey",ABC 7,Investigative Producer,M,1127,1266,2149,Tue Sep 01 23:05:53 +0000 2009,False,False,5.0,6.0,208.0,181.0,400.0,16
21664938,laura_e_finch,"Finch, Laura",World Magazine,Correspondent,F,943,2223,5572,Mon Feb 23 16:21:19 +0000 2009,False,False,11.0,5.0,8.0,10.0,34.0,16
23522532,Tiffani_Davis,"Davis, Tiffani",Aljazeera America,Former Producer,F,651,1955,1228,Mon Mar 09 23:23:38 +0000 2009,False,False,1.0,0.0,0.0,0.0,1.0,16
267548482,ariellebuchmann,"Buchmann, Arielle",WUSA–TV,Multimedia Digital Journalist,F,534,496,7278,Thu Mar 17 03:52:34 +0000 2011,False,False,45.0,19.0,0.0,34.0,98.0,16
44434008,hpschneider,"Schneider, Howard",Thomson Reuters,Federal Reserve Correspondent,M,529,115,297,Wed Jun 03 19:27:37 +0000 2009,False,False,7.0,0.0,0.0,2.0,9.0,16
121479718,dwelna,"Welna, David",National Public Radio,Correspondent,M,474,112,43,Tue Mar 09 16:41:17 +0000 2010,False,False,1.0,0.0,0.0,0.0,1.0,16
2864230689,BroderJonathan,"Broder, Jonathan",Newsweek,"Senior Writer, National Security",M,445,367,152,Thu Nov 06 18:56:05 +0000 2014,True,False,2.0,0.0,0.0,9.0,11.0,16
292663862,ChasePipkin,"Pipkin, Chase",Hearst Television Inc.,Producer,M,427,1243,844,Wed May 04 01:07:20 +0000 2011,False,False,14.0,6.0,0.0,7.0,27.0,16
79262286,christinevestal,"Vestal, Christine",Stateline.org,Healthcare Journalist,F,365,267,632,Fri Oct 02 19:11:10 +0000 2009,False,False,26.0,0.0,0.0,0.0,26.0,16
1374773466,Lnewswashington,"Murphy, Lauren",S&P Global Market Intelligence,Energy Reporter,F,363,1374,1498,Tue Apr 23 15:17:57 +0000 2013,False,False,11.0,0.0,0.0,4.0,15.0,16
69663399,juliesteinberg4,"Steinberg, Julie A.",Bloomberg BNA,Consumer & Product Liability Litigation Reporter,F,106,119,276,Fri Aug 28 18:50:19 +0000 2009,False,False,4.0,4.0,0.0,24.0,32.0,16
829662252,WinstonNBC,"Wilde, Winston",NBC News,Assignment Desk Editor,M,96,382,211,Mon Sep 17 19:29:50 +0000 2012,False,False,1.0,6.0,1.0,19.0,27.0,16
52724312,ErickStakelbeck,"Stakelbeck, Erick",Trinity Broadcast Network,"Host, The Watchman Show",M,10487,341,6427,Wed Jul 01 13:26:43 +0000 2009,False,False,130.0,0.0,0.0,105.0,235.0,15
742033345,serranonews,"Serrano, Randy",Telemundo Network,DC Correspondent,M,7078,717,998,Tue Aug 07 03:14:18 +0000 2012,True,False,11.0,1.0,2.0,22.0,36.0,15
140901881,rongxiang,"Ching, Nike",Voice of America,State Department Correspondent,F,3127,364,3909,Thu May 06 17:15:57 +0000 2010,False,False,157.0,43.0,28.0,101.0,329.0,15
174670082,AriannaProthero,"Prothero, Arianna G.",Education Week,Reporter,F,1723,992,5143,Wed Aug 04 14:28:13 +0000 2010,False,False,112.0,21.0,16.0,190.0,339.0,15
184823423,jbartash,"Bartash, Jeffry",MarketWatch,Economics Reporter,M,1533,261,2471,Mon Aug 30 15:34:28 +0000 2010,False,False,94.0,0.0,9.0,0.0,103.0,15
2953665201,KaiJacksonFox45,"Jackson, Kai",Sinclair Broadcast Group,Anchor,M,1268,639,257,Wed Dec 31 20:21:09 +0000 2014,False,False,8.0,0.0,3.0,1.0,12.0,15
126709077,MarkTCSM,"Trumbull, Mark",Christian Science Monitor,Environment & Energy Editor,M,1252,1175,3577,Fri Mar 26 18:58:27 +0000 2010,True,False,29.0,2.0,1.0,21.0,53.0,15
17086455,sallykidd,"Kidd, Sally F.",Hearst Television Inc.,National Correspondent,F,933,982,2614,Fri Oct 31 15:24:53 +0000 2008,False,False,102.0,12.0,4.0,22.0,140.0,15
36798116,NJFrandino,"Frandino, Nathan",Reuters Radio & TV,Journalist,M,820,1045,12150,Thu Apr 30 22:44:04 +0000 2009,False,False,42.0,4.0,0.0,26.0,72.0,15
71695099,PennyStarrDC,"Starr, Penny",Breitbart News,Reporter,F,788,410,2467,Sat Sep 05 01:41:17 +0000 2009,False,False,54.0,8.0,4.0,22.0,88.0,15
280630448,Matt_Ozug,"Ozug, Matt",National Public Radio,Producer?,M,697,615,1613,Mon Apr 11 18:33:39 +0000 2011,False,False,10.0,11.0,6.0,39.0,66.0,15
33995378,alisonnews,"Burns, Alison",Cox Broadcasting,Reporter,F,585,622,1275,Tue Apr 21 18:42:13 +0000 2009,False,False,10.0,2.0,27.0,48.0,87.0,15
206205266,TrottReuters,"Trott, William",Thomson Reuters,Americas Desk Editor,M,548,881,7522,Fri Oct 22 13:49:59 +0000 2010,False,False,61.0,41.0,0.0,261.0,363.0,15
54606467,edmundsanders,"Sanders, Edmund",Los Angeles Times,Writer,M,527,282,2019,Tue Jul 07 16:59:10 +0000 2009,False,False,36.0,0.0,1.0,36.0,73.0,15
16799343,dmitriyshapiro,"Shapiro, Dmitriy",,Freelance Political Reporter,M,524,1198,10292,Thu Oct 16 01:39:23 +0000 2008,False,False,14.0,0.0,0.0,5.0,19.0,15
119179453,haik_gugarats,"Gugarats, Haik",Argus Media,Global Energy Politics Reporter,M,325,1266,940,Tue Mar 02 22:23:38 +0000 2010,False,False,7.0,18.0,2.0,12.0,39.0,15
3339861,jsbraun,"Braun, Joshua",CNN,"Executive Producer, New Media",M,279,323,786,Tue Apr 03 16:54:48 +0000 2007,False,False,2.0,0.0,0.0,0.0,2.0,15
983581519,JordanVesey,"Vesey, Jordan",PBS NewsHour,Associate Producer,F,278,769,788,Sun Dec 02 00:10:54 +0000 2012,False,False,2.0,0.0,0.0,1.0,3.0,15
18670049,EmilyLMeredith,"Meredith, Emily",Energy Intelligence,Foreign Policy Reporter,F,273,605,369,Tue Jan 06 11:01:33 +0000 2009,False,False,8.0,7.0,9.0,14.0,38.0,15
63717541,phillyrich1,"Weinstein, Richard",C–SPAN,Managing Editor,M,3827,698,27341,Fri Aug 07 13:21:16 +0000 2009,False,False,205.0,276.0,1532.0,248.0,2261.0,14
400294183,KimLawtonRandE,"Lawton, Kim",Religion & Ethics Newsweekly,Managing Editor and Correspondent,F,3468,170,2647,Fri Oct 28 20:09:56 +0000 2011,False,False,6.0,2.0,1.0,5.0,14.0,14
28270653,Mattr_Murray,"Murray, Matthew",WRC–TV / NBC–4,"Senior Editor, TODAY Show",M,3404,1654,30589,Thu Apr 02 03:18:54 +0000 2009,True,False,3.0,0.0,5.0,13.0,21.0,14
45160107,teresawiltz,"Wiltz, Teresa",Stateline.org,Senior Staff Writer,F,1029,585,1554,Sat Jun 06 16:22:52 +0000 2009,False,False,32.0,1.0,2.0,16.0,51.0,14
805328677,TheRobinMazyck,"Mazyck, Robin",CBN News,‎Bureau Chief,F,906,1052,1541,Wed Sep 05 20:29:44 +0000 2012,False,False,1.0,0.0,1.0,25.0,27.0,14
18219197,Sylvia_Hall,"Hall, Sylvia",Fox Business Network,Producer,F,850,1755,3838,Thu Dec 18 17:13:54 +0000 2008,False,False,31.0,7.0,0.0,1.0,39.0,14
175610542,makejdm,"Make, Jonathan",Communications Daily,Executive Editor,M,840,215,5161,Sat Aug 07 02:43:54 +0000 2010,True,False,92.0,13.0,0.0,16.0,121.0,14
1051255058,Ilonavon,"Viczian, Ilona",Aljazeera English,Freelance Producer,F,787,622,898,Mon Dec 31 21:46:56 +0000 2012,True,False,4.0,0.0,0.0,12.0,16.0,14
2976955005,airlucas,"Bifera, Lucas",S&P Global Market Intelligence,Energy Reporter,M,651,1018,981,Tue Jan 13 19:43:18 +0000 2015,False,False,67.0,14.0,22.0,30.0,133.0,14
36259543,AndreaArenas1,"Arenas, Andrea",Feature Story News,English & Spanish-Language Correspondent,F,465,1197,1248,Wed Apr 29 02:28:21 +0000 2009,False,False,10.0,9.0,1.0,49.0,69.0,14
43453733,guyjtaylor,"Taylor, Guy",Washington Times,National Security & Foreign Policy Reporter,M,352,189,484,Sat May 30 01:32:13 +0000 2009,False,False,21.0,0.0,0.0,1.0,22.0,14
224398965,cclarkjedd,"Clark, Charles S.",Government Executive,Senior Correspondent,M,342,23,1937,Wed Dec 08 22:24:23 +0000 2010,False,False,71.0,0.0,0.0,0.0,71.0,14
1945117730,cspanAshley,"Hill, Ashley",C–SPAN,"Producer, C-SPAN Cities Tour",F,301,169,370,Mon Oct 07 20:38:27 +0000 2013,False,False,1.0,0.0,0.0,0.0,1.0,14
2999641283,alexis_s_kramer,"Kramer, Alexis S.",Bloomberg BNA,"Legal Editor, Electronic Commerce & Law Report",F,276,498,276,Mon Jan 26 13:40:34 +0000 2015,True,False,19.0,0.0,0.0,8.0,27.0,14
27068141,sswestfall,"Sobieraj, Sandra",People Magazine,Reporter,F,272,92,233,Fri Mar 27 18:48:36 +0000 2009,False,False,3.0,4.0,8.0,7.0,22.0,14
3449843548,msomersWFED,"Somers, Meredith",Federal News Radio 1500 AM,Digital News Writer & Editor,F,231,92,872,Wed Aug 26 18:57:10 +0000 2015,False,False,117.0,3.0,1.0,38.0,159.0,14
93502694,SusanJCornwell,"Cornwell, Susan",Thomson Reuters,Congressional Correspondent,F,225,475,105,Sun Nov 29 23:09:54 +0000 2009,False,False,7.0,0.0,0.0,0.0,7.0,14
42706541,stacyomara,"O’Mara, Stacy",Bloomberg Government,Congressional Analyst,F,198,448,398,Tue May 26 20:06:10 +0000 2009,False,False,0.0,0.0,0.0,1.0,1.0,14
146960180,monack,"Monack, David",C–SPAN,Producer,M,185,481,1563,Sat May 22 20:35:30 +0000 2010,False,False,15.0,7.0,9.0,16.0,47.0,14
2494771993,TimHendersonSL,"Henderson, Tim",Stateline.org,Staff Writer,M,185,173,1066,Wed May 14 19:48:01 +0000 2014,False,False,30.0,0.0,4.0,54.0,88.0,14
1148250228,BobSpence16,"Spence, Bob",C–SPAN,Host & Producer,M,94,114,387,Mon Feb 04 15:12:40 +0000 2013,False,False,6.0,5.0,0.0,8.0,19.0,14
4511285295,jaquino63742206,"Aquino, John T.",Bloomberg BNA,Senior Legal Editor,M,69,76,52,Thu Dec 17 07:10:59 +0000 2015,False,False,2.0,0.0,1.0,0.0,3.0,14
4784615048,CGalowin,"Galowin, Craig",C–SPAN,Producer,M,52,108,44,Tue Jan 19 16:39:12 +0000 2016,False,False,0.0,0.0,0.0,3.0,3.0,14
836643030161625089,BeddingfieldMJ,"Beddingfield, Matthew",Bloomberg BNA,"Legal Editor, Federal Tax",M,46,144,22,Tue Feb 28 18:23:37 +0000 2017,False,False,0.0,0.0,0.0,8.0,8.0,14
831314911,ByBerkowitz,"Berkowitz, Steve",USA Today,Sports Projects Reporter & Editor,M,7404,109,9997,Tue Sep 18 15:43:21 +0000 2012,True,False,32.0,0.0,1.0,7.0,40.0,13
93780708,EWmdavis,"Davis, Michelle R.",Education Week,"Senior Writer, Digital Directions",F,5570,2537,7023,Tue Dec 01 03:34:44 +0000 2009,False,False,109.0,0.0,3.0,39.0,151.0,13
140716132,Geordiedav,"Taylor, David",Guardian US,"Deputy Editor, News",M,4361,1627,3142,Thu May 06 06:31:40 +0000 2010,False,False,30.0,4.0,5.0,5.0,44.0,13
349967181,SimoneReports,"Del Rosario, Simone",RTTV America,Anchor and Correspondent,F,2989,795,3899,Sun Aug 07 00:34:05 +0000 2011,True,False,43.0,14.0,39.0,72.0,168.0,13
30977516,JasonCalvi,"Calvi, Jason",EWTN,Capitol Hill Correspondent,M,1447,526,3923,Mon Apr 13 22:28:41 +0000 2009,False,False,181.0,37.0,145.0,38.0,401.0,13
21660877,StephanieDhue,"Dhue, Stephanie",CNBC,"Producer, Politics & Business",F,1308,396,3196,Mon Feb 23 15:35:09 +0000 2009,False,False,55.0,13.0,10.0,10.0,88.0,13
106511700,staylor5448,"Taylor, Jr., Stuart",National Journal,Contributing Editor,M,1141,421,146,Tue Jan 19 20:16:32 +0000 2010,False,False,0.0,1.0,3.0,0.0,4.0,13
107443640,Jenniferisms,"Schonberger, Jennifer",Fox Business Network,Assignment Editor,F,985,144,2515,Fri Jan 22 15:41:28 +0000 2010,False,False,1.0,0.0,0.0,0.0,1.0,13
22454166,AngelaMHill,"Hill, Angela",Scripps News,Investigative Journalist,F,520,817,837,Mon Mar 02 05:12:59 +0000 2009,False,False,19.0,0.0,1.0,12.0,32.0,13
31768589,saratheproducer,"Kirkland, Sara",WRC–TV / NBC–4,Producer,F,494,1008,893,Thu Apr 16 13:03:08 +0000 2009,False,False,1.0,0.0,5.0,2.0,8.0,13
864802640,glguray,"Guray, Geoffrey",PBS NewsHour,Producer / Reporter,M,403,1336,953,Sat Oct 06 14:48:24 +0000 2012,False,False,26.0,7.0,44.0,7.0,84.0,13
27410701,scottbrodbeck,"Brodbeck, Scott",LocalNews Now,"Founder, Editor and Publisher",M,376,139,727,Sun Mar 29 11:11:24 +0000 2009,False,False,14.0,4.0,23.0,1.0,42.0,13
921812414,damclaugh,"McLaughlin, David",Bloomberg News,Enforcement Reporter,M,308,337,231,Fri Nov 02 21:22:00 +0000 2012,False,False,3.0,0.0,0.0,6.0,9.0,13
388583060,JaredGRuderman,"Ruderman, Jared",WNEW / CBS DC,Assistant Program Director for Sports,M,262,817,1480,Tue Oct 11 00:27:46 +0000 2011,False,False,5.0,0.0,13.0,1.0,19.0,13
425991990,nleimbach,"Leimbach, Nicholas",WUSA–TV,Photojournalist,M,260,409,1823,Thu Dec 01 18:08:42 +0000 2011,False,False,7.0,2.0,10.0,6.0,25.0,13
74730294,LMcDevitt,"McDevitt, Lauren",Hearst Television Inc.,Coordinating Producer,F,253,904,1076,Wed Sep 16 13:29:50 +0000 2009,False,False,31.0,21.0,0.0,22.0,74.0,13
4322869372,davelawder,"Lawder, David",Thomson Reuters,Global Trade Reporter,M,235,131,420,Sun Nov 29 23:13:27 +0000 2015,False,False,35.0,1.0,0.0,15.0,51.0,13
10162772,TabethaWatching,"Wallace, Tabetha",RTTV America,Investigative Journalist and Host,F,6498,1202,23073,Sun Nov 11 21:37:58 +0000 2007,True,False,128.0,295.0,156.0,396.0,975.0,12
114580428,GDecamme,"Decamme, Guillaume",Agence France-Presse,Reporter,M,2098,439,1287,Mon Feb 15 22:21:04 +0000 2010,True,False,0.0,0.0,0.0,1.0,1.0,12
12917252,mikegruss,"Gruss, Michael",Manifest,Senior Editor,M,1825,743,5799,Thu Jan 31 20:41:14 +0000 2008,False,False,21.0,5.0,33.0,7.0,66.0,12
20713331,CorpCrimeReport,"Mokhiber, Russell",Corporate Crime Reporter,Editor,M,1742,995,4959,Thu Feb 12 20:21:06 +0000 2009,False,False,247.0,0.0,0.0,3.0,250.0,12
189542696,jcderrick1,"Derrick, J. C.",World Magazine,Political Reporter,M,1722,657,16035,Sat Sep 11 15:13:19 +0000 2010,False,False,85.0,11.0,8.0,147.0,251.0,12
1586584676,EdWeekMMolnar,"Molnar, Michele",Education Week,Industry & Innovation Writer,F,1332,744,4059,Thu Jul 11 19:08:32 +0000 2013,False,False,14.0,3.0,0.0,20.0,37.0,12
16051714,thecourier,"Vargas, Luke",Talk Radio News Service,Chief Foreign Correspondent,M,1106,1053,3999,Sat Aug 30 04:51:18 +0000 2008,False,False,15.0,3.0,17.0,31.0,66.0,12
2385642348,LaurettaBrown6,"Brown, Lauretta",TownHall,Editorial Coordinator,F,791,531,988,Wed Mar 12 18:27:50 +0000 2014,False,False,16.0,3.0,11.0,23.0,53.0,12
16809083,pbasken,"Basken, Paul A.",Chronicle of Higher Education,Science Policy Reporter,M,723,57,279,Thu Oct 16 15:58:03 +0000 2008,False,False,15.0,0.0,4.0,0.0,19.0,12
18475166,stevejacobi,"Jacobi, Steve",CBN News,‎Videographer & Editor,M,670,2099,896,Tue Dec 30 11:26:00 +0000 2008,False,False,4.0,0.0,0.0,50.0,54.0,12
2602156056,jinaewest,"West, Jinae",National Public Radio,Producer,F,533,59,144,Thu Jul 03 19:56:43 +0000 2014,False,False,19.0,4.0,10.0,6.0,39.0,12
28789225,AyanaBrickhouse,"Brickhouse, Ayana",Aljazeera English,Deputy News Editor,F,371,1761,777,Sat Apr 04 13:08:11 +0000 2009,False,False,6.0,4.0,4.0,8.0,22.0,12
